Timestamp,What is your gender,What is your primary sexual/romantic preference,What is your Major/Master's/PhD,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability,Do you have an opinion?,Likeability,Dateability
3/25/2023 19:26,Man,Woman,Mechanical Engineering,Yes,8,7,No,,,No,,,No,,,No,,,Yes,8,8,Yes,6,7,Yes,6,7,Yes,8,8,Yes,6,4,No,,,No,,,Yes,8,6,No,,,No,,,No,,,No,,,No,,,Yes,7,7,Yes,7,9,No,,,Yes,8,8,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,6,5,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,5,5,Yes,8,8,No,,,Yes,8,8,No,,,No,,,No,,,Yes,5,3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,7,7,,,,Yes,7,5,Yes,8,8,Yes,8,7,Yes,7,6,Yes,4,4,Yes,5,6,Yes,6,6,Yes,7,8,Yes,9,9,Yes,9,9,Yes,7,8,Yes,5,5,Yes,8,8,Yes,7,4,Yes,6,4,Yes,7,10,Yes,8,6,Yes,9,9,Yes,8,8,Yes,9,9
3/25/2023 19:59,Non-Binary,Man,Industrial and Management Engineering,Yes,5,4,No,,,Yes,5,5,No,3,,Yes,3,4,Yes,8,8,Yes,8,4,Yes,4,3,Yes,8,7,Yes,7,2,Yes,6,4,Yes,4,3,Yes,6,1,Yes,6,3,No,,,Yes,7,2,Yes,6,3,Yes,6,4,Yes,5,5,Yes,8,7,No,,,Yes,3,1,Yes,1,1,Yes,4,5,Yes,7,4,Yes,1,1,Yes,1,1,No,,,No,,,Yes,1,1,Yes,10,5,Yes,9,5,Yes,4,3,Yes,4,1,Yes,5,4,Yes,7,7,Yes,7,7,No,,,Yes,1,1,Yes,10,10,No,,,Yes,8,5,Yes,8,4,Yes,6,3,Yes,5,2,Yes,4,1,No,,,Yes,5,5,Yes,8,6,Yes,6,6,Yes,9,3,Yes,7,3,No,,,No,,,Yes,8,3,Yes,7,3,No,,,No,,,Yes,5,1,,,,Yes,1,1,Yes,10,10,Yes,9,8,Yes,8,7,Yes,1,1,Yes,1,1,Yes,6,1,Yes,5,2,Yes,10,10,Yes,10,10,Yes,4,2,Yes,8,4,Yes,8,8,Yes,7,4,Yes,4,2,Yes,7,5,Yes,2,1,Yes,10,10,Yes,9,9,Yes,5,4
3/25/2023 20:45,Man,Woman,Mechanical Engineering,Yes,3,5,No,,,No,,,No,,,No,,,Yes,5,5,Yes,8,5,Yes,5,7,Yes,2,2,Yes,4,7,No,,,No,,,Yes,2,1,Yes,7,7,No,,,Yes,10,7,Yes,5,5,Yes,10,10,Yes,5,2,Yes,3,5,No,,,Yes,5,8,No,,,No,,,Yes,2,2,Yes,2,9,Yes,2,9,No,,,No,,,Yes,1,1,No,,,Yes,5,5,No,,,Yes,2,9,No,,,Yes,4,3,No,,,No,,,No,,,No,,,No,,,Yes,5,6,Yes,9,7,No,,,Yes,7,5,Yes,2,3,No,,,Yes,9,9,Yes,5,5,Yes,5,5,Yes,6,10,No,,,No,,,No,,,Yes,7,4,No,,,No,,,No,,,Yes,4,1,,,,Yes,4,5,No,,,No,,,No,,,Yes,1,1,No,,,Yes,1,2,Yes,5,6,Yes,5,5,No,,,No,,,Yes,4,4,No,,,No,,,Yes,1,1,No,,,Yes,1,1,Yes,10,10,Yes,1,1,Yes,7,7
3/25/2023 21:14,Man,Woman,Electrical Engineering,Yes,4,4,No,,,No,,,No,,,Yes,5,6,Yes,7,7,Yes,8,7,Yes,6,5,Yes,7,5,Yes,4,6,Yes,8,6,Yes,3,3,Yes,4,4,Yes,4,3,No,,,Yes,7,6,Yes,8,6,No,,,Yes,6,6,Yes,7,7,No,,,No,,,Yes,4,3,No,,,Yes,7,7,Yes,7,7,No,,,No,,,No,,,Yes,5,4,Yes,5,5,No,,,Yes,6,5,Yes,5,5,Yes,7,6,No,,,No,,,Yes,7,5,Yes,7,6,Yes,6,4,Yes,4,4,Yes,7,5,Yes,7,5,No,,,Yes,6,6,Yes,5,4,No,,,Yes,7,5,No,,,No,,,Yes,4,3,Yes,4,3,Yes,6,5,Yes,7,5,Yes,5,3,Yes,6,4,Yes,7,5,No,,,Yes,6,6,,,,Yes,5,6,Yes,7,8,Yes,5,7,Yes,5,7,Yes,4,3,No,,,Yes,6,5,Yes,5,6,Yes,9,10,Yes,6,6,Yes,6,6,Yes,5,7,No,,,Yes,5,7,No,,,Yes,7,5,Yes,5,4,Yes,8,7,Yes,7,9,Yes,6,6
3/25/2023 22:20,Woman,Woman,Architecture,Yes,9,8,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,10,6,No,,,No,,,No,,,No,,,No,,,No,,,Yes,7,7,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,10,10,Yes,9,8,No,,,No,,,Yes,10,10,Yes,9,8,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,10,10,No,,,Yes,9,3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,10,6,Yes,10,8,,,,Yes,3,1,Yes,10,8,Yes,10,10,Yes,10,10,Yes,10,5,No,7,4,Yes,10,10,Yes,8,7,Yes,10,10,Yes,10,10,Yes,4,5,Yes,10,10,No,,,Yes,10,10,Yes,3,2,Yes,10,8,Yes,10,10,Yes,10,10,Yes,10,10,Yes,8,9
3/25/2023 22:53,Man,Woman,Biomedical Engineering,No,5,5,No,5,5,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,8,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,7,7,Yes,8,1,No,,,No,,,No,,,No,,,Yes,8,5,No,,,Yes,7,5,Yes,10,6,Yes,10,10,Yes,6,6,Yes,10,4,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,,,,Yes,6,3,Yes,8,7,Yes,7,6,Yes,8,5,Yes,1,1,No,,,Yes,7,6,Yes,10,10,Yes,10,10,Yes,10,10,Yes,7,5,Yes,4,3,No,,,No,,,Yes,2,1,Yes,6,10,Yes,7,7,Yes,9,9,Yes,7,7,Yes,7,1
3/26/2023 2:25,Man,Woman,Environmental Engineering,Yes,7,3,No,,,No,,,No,,,No,,,Yes,6,8,Yes,10,10,Yes,4,5,Yes,8,9,Yes,1,4,No,,,No,,,Yes,2,5,No,,,No,,,Yes,10,6,Yes,6,4,No,,,Yes,5,5,Yes,6,7,No,,,Yes,5,8,No,,,Yes,6,8,Yes,6,7,Yes,6,1,Yes,6,1,No,,,No,,,Yes,6,9,Yes,9,7,Yes,9,7,No,,,No,,,Yes,3,5,Yes,1,1,Yes,1,1,No,,,Yes,3,6,Yes,7,2,No,,,Yes,6,9,Yes,6,6,Yes,7,7,Yes,8,3,Yes,7,2,No,,,Yes,8,6,Yes,8,4,Yes,8,8,Yes,9,2,Yes,9,4,No,,,No,,,Yes,4,1,Yes,5,2,No,,,Yes,6,3,Yes,5,5,,,,Yes,7,4,Yes,8,8,Yes,8,9,Yes,6,6,Yes,2,4,Yes,3,3,Yes,6,4,Yes,7,9,Yes,9,10,Yes,8,9,Yes,7,6,Yes,4,5,No,,,No,,,Yes,4,7,Yes,4,9,Yes,7,7,Yes,9,6,Yes,9,10,Yes,7,7
3/26/2023 11:17,Woman,Man,Information Technology,Yes,8,5,No,,,No,,,No,,,No,,,Yes,5,3,Yes,7,4,Yes,7,6,Yes,9,8,Yes,6,8,Yes,4,6,Yes,2,3,Yes,2,1,No,,,No,,,Yes,10,9,Yes,7,7,Yes,4,5,No,,,Yes,2,1,No,,,Yes,5,4,No,,,Yes,9,8,Yes,7,9,Yes,10,9,Yes,10,9,Yes,10,10,Yes,10,10,Yes,5,10,Yes,10,10,Yes,10,10,Yes,7,5,Yes,10,10,Yes,10,9,Yes,10,10,Yes,10,10,No,,,Yes,3,10,Yes,10,9,Yes,3,3,Yes,9,9,Yes,7,4,Yes,8,6,Yes,6,4,Yes,2,1,No,,,Yes,10,10,Yes,10,10,No,,,Yes,6,3,No,,,No,,,No,,,Yes,6,5,Yes,7,7,No,,,Yes,10,9,Yes,10,9,,,,Yes,2,5,Yes,10,10,Yes,10,10,Yes,5,5,Yes,1,1,Yes,2,2,Yes,4,1,Yes,9,10,Yes,10,10,Yes,10,10,Yes,7,8,Yes,5,2,Yes,9,10,Yes,10,7,Yes,1,1,Yes,9,2,Yes,4,2,Yes,10,10,Yes,10,10,Yes,10,10
3/26/2023 18:07,Man,Woman,Mechanical Engineering,No,7,5,No,5,5,No,5,5,No,,,No,,,Yes,10,10,Yes,9,9,Yes,10,7,Yes,10,9,No,,,No,,,No,,,Yes,10,9,Yes,9,6,No,,,Yes,8,4,No,,,No,,,No,,,Yes,10,10,Yes,,,Yes,6,7,No,,,Yes,3,3,No,,,Yes,,,No,,,No,,,Yes,2,2,Yes,,,No,,,No,,,No,,,Yes,2,2,Yes,3,7,No,,,No,1,1,No,,,No,,,Yes,6,6,No,,,Yes,8,6,No,,,No,,,No,,,Yes,8,8,No,,,No,,,Yes,1,,No,,,No,,,No,,,No,,,No,,,Yes,6,3,No,,,No,,,No,,,No,,,,,,Yes,1,1,Yes,8,6,Yes,10,10,Yes,10,10,Yes,1,1,Yes,10,10,Yes,1,1,Yes,6,10,Yes,9,9,Yes,10,10,No,,,Yes,6,1,No,,,No,,,Yes,1,1,No,,,No,,,Yes,10,10,Yes,10,10,Yes,10,1
3/26/2023 19:55,Man,Woman,Computer Science,No,,,No,,,No,,,No,,,No,,,Yes,10,1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,1,2,No,,,No,,,No,,,No,,,No,,,No,,,Yes,10,10,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,,,,Yes,10,10,Yes,8,6,Yes,10,10,Yes,3,1,No,,,Yes,1,1,Yes,1,2,Yes,8,7,Yes,10,10,Yes,9,8,Yes,1,1,No,,,No,,,Yes,7,1,No,,,Yes,6,3,No,,,Yes,10,10,No,,,Yes,10,9
3/26/2023 20:09,Man,Woman,Computer and Systems Engineering,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,8,No,,,Yes,8,7,Yes,8,6,No,,,No,,,Yes,8,6,No,,,No,,,Yes,8,7,Yes,7,7,No,,,No,,,Yes,8,8,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,6,4,Yes,7,6,No,,,No,,,No,,,Yes,7,7,No,,,No,,,Yes,8,8,No,,,No,,,No,,,Yes,8,6,No,,,No,,,No,,,No,,,Yes,7,7,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,7,No,,,,,,Yes,8,5,Yes,9,9,Yes,8,8,Yes,7,7,Yes,1,1,Yes,8,10,Yes,7,3,Yes,8,10,Yes,8,10,No,,,No,,,Yes,7,4,No,,,No,,,Yes,3,1,No,,,Yes,5,3,Yes,9,9,No,,,Yes,7,7
3/26/2023 20:20,Woman,Man,Mathematics,No,,,No,,,No,,,No,,,No,,,Yes,8,5,Yes,7,5,Yes,5,3,No,,,No,,,No,,,No,,,Yes,8,7,No,,,No,,,Yes,8,6,No,,,No,,,No,,,Yes,8,5,No,,,No,,,Yes,10,10,No,,,Yes,8,6,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,4,4,No,,,Yes,7,6,No,,,No,,,No,,,No,,,No,,,Yes,7,5,Yes,7,6,No,,,Yes,8,6,Yes,7,4,No,,,No,,,Yes,8,6,No,,,Yes,9,8,Yes,8,7,No,,,No,,,Yes,8,9,No,,,No,,,No,,,Yes,8,4,,,,Yes,6,3,Yes,7,7,Yes,9,9,Yes,7,5,Yes,,3,Yes,6,5,Yes,5,3,Yes,8,8,Yes,8,9,Yes,6,8,Yes,5,6,Yes,7,6,Yes,9,9,Yes,8,7,Yes,5,5,No,,,No,,,Yes,8,8,Yes,7,8,Yes,7,8
3/26/2023 20:20,Man,Bi-Sexual,Nuclear Engineering,No,,,No,,,No,,,No,,,No,,,Yes,6,4,Yes,3,2,Yes,7,7,Yes,1,1,Yes,4,2,No,,,Yes,4,1,Yes,5,1,Yes,1,2,No,,,Yes,1,4,No,,,No,,,Yes,3,1,Yes,6,3,No,,,Yes,9,8,No,,,No,,,Yes,3,1,Yes,2,1,Yes,1,1,No,,,No,,,Yes,1,4,Yes,5,5,Yes,1,1,No,,,Yes,3,1,Yes,5,1,Yes,7,1,Yes,8,1,Yes,4,1,No,,,Yes,1,1,Yes,7,5,No,,,No,,,No,,,Yes,6,3,Yes,3,3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,6,3,No,,,No,,,No,,,Yes,5,5,,,,Yes,2,4,Yes,8,7,Yes,4,5,Yes,7,6,Yes,1,2,Yes,1,1,Yes,2,2,Yes,5,7,Yes,8,10,Yes,6,8,Yes,4,6,Yes,4,6,Yes,4,6,Yes,4,4,No,,,Yes,3,1,Yes,2,2,Yes,7,7,No,,,Yes,7,3
3/26/2023 20:34,Man,Woman,Bioinformatics and Molecular Biology,No,,,No,,,No,,,No,,,Yes,10,10,Yes,4,4,Yes,7,4,Yes,8,8,Yes,9,9,Yes,6,6,No,,,No,,,No,,,No,,,No,,,Yes,9,8,Yes,2,2,No,,,Yes,5,5,Yes,4,2,No,,,Yes,1,1,No,,,No,,,Yes,8,4,Yes,1,1,No,,,No,,,No,,,Yes,1,1,Yes,6,5,No,,,No,,,Yes,1,1,Yes,6,6,No,,,No,,,No,,,Yes,3,3,Yes,5,5,No,,,Yes,5,7,Yes,6,8,Yes,10,10,Yes,9,9,Yes,10,5,No,,,Yes,8,8,Yes,9,9,Yes,10,10,Yes,7,7,Yes,7,6,No,,,No,,,Yes,5,4,No,,,No,,,No,,,Yes,8,5,,,,Yes,7,6,Yes,8,6,Yes,10,10,Yes,9,6,Yes,1,1,Yes,1,1,Yes,7,2,Yes,8,8,Yes,10,10,Yes,6,6,Yes,7,7,Yes,8,6,Yes,6,4,Yes,6,5,Yes,1,1,Yes,7,6,Yes,7,5,Yes,10,10,Yes,10,10,Yes,8,8
3/26/2023 20:35,Man,Woman,Aeronautical Engineering,Yes,1,1,No,,,No,,,No,,,No,,,Yes,5,5,Yes,6,6,Yes,4,4,Yes,5,1,Yes,3,3,No,,,No,,,Yes,7,5,No,,,Yes,4,2,Yes,7,7,No,,,Yes,4,2,No,,,Yes,5,2,No,,,Yes,7,2,No,,,No,,,Yes,2,2,Yes,1,1,Yes,1,1,No,,,Yes,1,1,Yes,1,1,No,,,No,,,No,,,Yes,1,1,Yes,1,1,No,,,No,,,No,,,Yes,1,1,Yes,1,1,No,,,No,,,No,,,No,,,Yes,6,6,Yes,3,3,No,,,No,,,No,,,No,,,Yes,3,1,No,,,Yes,1,1,No,,,Yes,3,3,No,,,No,,,No,,,No,,,,,,Yes,1,1,Yes,1,1,Yes,3,3,Yes,5,5,Yes,1,1,Yes,1,1,Yes,1,1,Yes,9,9,Yes,10,10,Yes,7,7,Yes,5,5,Yes,3,3,Yes,4,4,Yes,5,5,No,,,Yes,,1,Yes,2,2,Yes,8,8,Yes,8,8,Yes,9,9
3/26/2023 21:00,Woman,Bi-Sexual,Psychology,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,4,,No,,,No,,,No,,,Yes,5,3,No,,,No,,,No,,,Yes,2,,Yes,7,5,Yes,7,6,Yes,8,6,No,,,No,,,Yes,5,,No,,,No,,,No,,,No,,,Yes,8,7,Yes,8,5,No,,,No,,,No,,,No,,,No,,,Yes,7,,No,,,No,,,No,,,Yes,4,4,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,,,,Yes,3,5,Yes,8,7,Yes,8,8,Yes,8,6,Yes,5,3,Yes,5,5,Yes,6,5,Yes,6,6,Yes,10,10,Yes,8,7,Yes,7,6,Yes,5,5,Yes,7,7,No,,,Yes,7,7,Yes,10,10,Yes,6,6,Yes,10,10,Yes,8,7,Yes,8,7
3/26/2023 21:14,Man,Woman,Mechanical Engineering,Yes,9,7,No,,,No,,,No,,,No,,,Yes,8,8,Yes,7,8,No,,,Yes,9,7,No,,,No,,,No,,,Yes,7,4,No,,,No,,,No,,,Yes,7,3,No,,,Yes,8,7,Yes,10,9,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,8,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,3,3,No,,,No,,,No,,,Yes,9,6,No,,,No,,,Yes,6,6,No,,,No,,,No,,,No,,,Yes,7,7,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,,,,Yes,5,4,No,,,Yes,8,8,Yes,5,4,No,,,No,,,No,,,Yes,10,10,Yes,7,8,No,,,Yes,9,9,No,,,No,,,No,,,No,,,No,,,No,,,Yes,10,10,Yes,8,8,Yes,10,10
3/26/2023 21:26,Man,Bi-Sexual,Physics,No,,,No,,,No,,,No,,,No,,,Yes,4,8,Yes,10,2,Yes,4,7,Yes,7,7,Yes,8,6,No,,,No,,,Yes,3,3,Yes,6,1,No,,,Yes,8,8,Yes,5,4,No,,,Yes,8,2,Yes,5,5,No,,,Yes,1,5,Yes,8,4,No,,,Yes,9,4,Yes,8,1,No,,,No,,,Yes,3,3,Yes,1,1,Yes,3,8,Yes,2,2,No,,,Yes,2,8,No,,,No,,,No,,,Yes,7,7,Yes,1,1,Yes,9,2,Yes,5,5,Yes,10,10,Yes,4,5,No,,,Yes,5,5,Yes,10,1,No,,,No,,,No,,,No,,,Yes,10,3,Yes,2,7,No,,,No,,,Yes,9,5,Yes,10,10,No,,,Yes,4,5,Yes,1,1,,,,Yes,5,1,Yes,5,5,Yes,10,10,Yes,10,4,Yes,1,1,Yes,6,1,No,,,Yes,5,8,Yes,10,10,Yes,10,10,Yes,5,6,No,,,Yes,10,10,No,,,No,,,No,,,No,,,Yes,10,10,Yes,10,10,Yes,6,7
3/26/2023 21:51,Man,Bi-Sexual,Mechanical Engineering,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,10,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,,,,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1,Yes,1,1
3/26/2023 21:54,Man,Man,Aeronautical Engineering,Yes,8,3,No,,,No,,,No,,,No,,,Yes,7,6,Yes,7,8,Yes,6,7,Yes,6,7,Yes,8,6,No,,,No,,,Yes,7,5,No,,,No,,,Yes,5,7,Yes,9,5,No,,,No,,,Yes,6,7,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,4,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,7,9,No,,,No,,,No,,,No,,,No,,,No,,,Yes,4,5,No,,,No,,,No,,,No,,,Yes,6,8,No,,,No,,,No,,,Yes,3,6,No,,,No,,,No,,,No,,,,,,Yes,5,4,Yes,9,8,Yes,9,10,Yes,7,7,Yes,4,5,Yes,4,5,Yes,7,4,Yes,7,8,Yes,10,10,Yes,9,8,Yes,8,9,Yes,7,5,Yes,8,6,Yes,8,6,Yes,6,4,Yes,5,3,Yes,7,3,Yes,10,9,Yes,9,7,Yes,8,10
3/26/2023 21:55,Man,Woman,Computer Science,Yes,5,7,No,,,No,,,No,,,No,,,No,,,Yes,8,8,Yes,7,7,No,,,Yes,2,5,No,,,No,,,Yes,3,5,No,,,No,,,No,,,No,,,No,,,No,,,Yes,7,6,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,5,Yes,8,5,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,4,4,No,,,No,,,No,,,No,,,Yes,6,6,No,,,No,,,No,,,Yes,6,7,No,,,No,,,Yes,5,6,Yes,7,5,,,,Yes,6,8,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,4,8,Yes,7,4,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
3/26/2023 22:04,Woman,Woman,Aeronautical Engineering,Yes,9,6,No,,,No,,,No,,,No,,,Yes,1,1,Yes,3,3,Yes,8,7,No,,,Yes,5,5,No,,,No,,,Yes,2,4,No,,,No,,,Yes,10,10,Yes,3,4,No,,,Yes,5,5,Yes,10,10,No,,,Yes,10,9,No,,,No,,,Yes,8,8,Yes,10,8,No,,,No,,,No,,,Yes,1,1,Yes,7,7,Yes,8,8,No,,,Yes,1,1,Yes,8,10,Yes,10,10,Yes,10,10,No,,,No,,,Yes,10,4,No,,,Yes,10,9,No,,,No,,,Yes,8,8,Yes,3,3,No,,,Yes,10,10,Yes,8,7,No,,,No,,,No,,,No,,,No,,,Yes,6,6,Yes,6,6,No,,,Yes,9,7,Yes,10,5,,,,Yes,4,2,Yes,10,10,Yes,8,10,Yes,5,7,Yes,4,4,Yes,2,5,Yes,3,1,Yes,7,9,Yes,10,10,Yes,7,7,Yes,5,10,Yes,6,4,Yes,10,10,Yes,8,4,Yes,3,1,Yes,10,10,Yes,3,3,Yes,10,10,Yes,10,10,Yes,6,4
3/26/2023 22:18,Woman,Man,Computer Science,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,5,Yes,10,5,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,10,5,No,,,No,,,No,,,Yes,10,5,No,,,Yes,10,5,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,10,6,No,,,No,,,Yes,9,,No,,,No,,,Yes,8,,Yes,10,4,No,,,No,,,Yes,9,,No,,,No,,,No,,,No,,,No,,,Yes,8,,No,,,No,,,No,,,Yes,10,5,,,,No,,,Yes,10,9,Yes,10,10,Yes,8,8,No,,,Yes,7,6,Yes,6,6,Yes,9,9,Yes,10,10,Yes,10,10,Yes,10,10,Yes,10,10,Yes,10,10,Yes,10,10,Yes,8,8,No,,,Yes,9,6,Yes,10,10,Yes,8,8,Yes,9,7
3/26/2023 22:23,Woman,Man,Computer Science,No,,,No,,,No,,,No,,,No,,,Yes,7,5,Yes,8,7,Yes,5,5,Yes,6,6,Yes,5,6,No,,,No,,,Yes,6,6,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,7,No,,,No,,,No,,,No,,,Yes,8,6,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,5,6,Yes,6,6,No,,,No,,,Yes,4,5,No,,,No,,,No,,,No,,,No,,,No,,,Yes,5,7,No,,,No,,,No,,,No,,,Yes,4,5,No,,,No,,,No,,,Yes,5,5,No,,,No,,,Yes,5,7,Yes,5,4,,,,Yes,3,5,No,,,No,,,Yes,7,5,Yes,5,3,No,,,Yes,5,2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,8,7,No,,,No,,
